/Users/ruthgregory/Downloads/OneDrive_1_7-5-2021/2021_05_26_08h21_QoData_HWR_389MHz_cooldown_2K_ZFC_pruned.txt
70.04501358,1.3890756201856369e-08,2.283
79.6263033,1.517809036333e-08,2.277
89.65197386,1.6800180589368095e-08,2.275
10.04371662,7.993231066600336e-09,2.261
20.01081486,8.52448910125428e-09,2.254
29.97929131,9.27949089024579e-09,2.251
39.96566414,1.016755856072398e-08,2.246
49.90566958,1.109048128894394e-08,2.241
60.06332189,1.1978433109802498e-08,2.239
70.51513299,1.2731706188431926e-08,2.234
81.27600218,1.3226104704677562e-08,2.23
89.86914374,1.333910454818515e-08,2.225
10.02771614,6.741705983760833e-09,2.163
19.9479349,7.323386092867574e-09,2.161
29.97928456,7.705270794822727e-09,2.159
39.91649846,7.93726452207383e-09,2.157
50.00009037,8.083403530632587e-09,2.155
60.01717375,8.19893537527286e-09,2.154
69.95677395,8.342887105832672e-09,2.152
79.86858823,8.57322732188537e-09,2.151
89.95001422,8.955663723189183e-09,2.149
/Users/ruthgregory/Downloads/OneDrive_1_7-5-2021/2021_05_28_08h32_QoData_HWR_1167MHz_cooldown_2K_ZFC.txt
10.01813481,9.043273479419334e-09,2.314
20.04190413,9.702710346492735e-09,2.308
29.94732757,1.0350916820885749e-08,2.3
39.92790208,1.1047477147729328e-08,2.297
50.16270942,1.1856296587605561e-08,2.293
60.10599132,1.2781537010666732e-08,2.287
70.04501358,1.3890756201856369e-08,2.283
79.6263033,1.517809036333e-08,2.277
89.65197386,1.6800180589368095e-08,2.275
10.04371662,7.993231066600336e-09,2.261
20.01081486,8.52448910125428e-09,2.254
29.97929131,9.27949089024579e-09,2.251
39.96566414,1.016755856072398e-08,2.246
49.90566958,1.109048128894394e-08,2.241
60.06332189,1.1978433109802498e-08,2.239
70.51513299,1.2731706188431926e-08,2.234
81.27600218,1.3226104704677562e-08,2.23
89.86914374,1.333910454818515e-08,2.225
19.9479349,7.2766938953409685e-09,2.161
29.97928456,7.59598001664741e-09,2.159
39.91649846,7.860516189645262e-09,2.157
50.00009037,8.086827850575005e-09,2.155
60.01717375,8.280136047998306e-09,2.154
69.95677395,8.451250444397468e-09,2.152
79.86858823,8.611557196732591e-09,2.151
89.95001422,8.774499760321347e-09,2.149
/Users/ruthgregory/Downloads/OneDrive_1_7-5-2021/2021_05_28_08h32_QoData_HWR_1167MHz_cooldown_2K_ZFC.txt
10.01813481,1.8083554335002045e-08,2.314
20.04190413,1.9401043437005086e-08,2.308
29.94732757,2.0696472751474826e-08,2.3
39.92790208,2.2089149322668127e-08,2.297
50.16270942,2.3707071318304362e-08,2.293
60.10599132,2.5558706748510647e-08,2.287
70.04501358,2.777932618413832e-08,2.283
79.6263033,3.0357217825039986e-08,2.277
89.65197386,3.360610586668369e-08,2.275
10.04371662,1.5984928984217395e-08,2.261
20.01081486,1.7046609537013252e-08,2.254
29.97929131,1.85548713530004e-08,2.251
39.96566414,2.032803677006311e-08,2.246
49.90566958,2.2169394287511584e-08,2.241
60.06332189,2.393880703569387e-08,2.239
70.51513299,2.543631539043344e-08,2.234
81.27600218,2.6412927625374324e-08,2.23
89.86914374,2.6626835909317756e-08,2.225
19.9479349,1.4550287161342485e-08,2.161
29.97928456,1.5188009588576066e-08,2.159
39.91649846,1.571640109759035e-08,2.157
50.00009037,1.61685333518764e-08,2.155
60.01717375,1.6554897074285083e-08,2.154
69.95677395,1.6897142168857273e-08,2.152
79.86858823,1.721807166720122e-08,2.151
89.95001422,1.7544621035752977e-08,2.149
/Users/ruthgregory/Downloads/OneDrive_1_7-5-2021/2021_05_28_08h32_QoData_HWR_1167MHz_cooldown_2K_ZFC.txt
10.01813481,2.7119402933619006e-08,2.314
20.04190413,2.9105835289409515e-08,2.308
29.94732757,3.106529070389212e-08,2.3
39.92790208,3.3177567776912296e-08,2.297
50.16270942,3.563601052110306e-08,2.293
60.10599132,3.845216719249727e-08,2.287
70.04501358,4.183026633790959e-08,2.283
79.6263033,4.575112485969222e-08,2.277
89.65197386,5.0690516610118624e-08,2.275
10.04371662,2.3956658632255555e-08,2.261
20.01081486,2.5515442097613492e-08,2.254
29.97929131,2.7720324031139267e-08,2.251
39.96566414,3.02975178580334e-08,2.246
49.90566958,3.295149599553411e-08,2.241
60.06332189,3.546737061750927e-08,2.239
70.51513299,3.754080984489064e-08,2.234
81.27600218,3.879406573934717e-08,2.23
89.86914374,3.892041055106155e-08,2.225
19.9479349,2.1828594751729935e-08,2.161
29.97928456,2.279771317165436e-08,2.159
39.91649846,2.360744713545614e-08,2.157
50.00009037,2.4307982369039933e-08,2.155
60.01717375,2.4914767466404594e-08,2.154
69.95677395,2.5460262513225844e-08,2.152
79.86858823,2.5978873738089267e-08,2.151
89.95001422,2.651198238259432e-08,2.149
/Users/ruthgregory/Downloads/OneDrive_1_7-5-2021/2021_05_27_08h38_QoData_HWR_778MHz_cooldown_2K_ZFC_pruned.txt
9.95262265,2.9124168929435354e-08,2.337
19.99049641,3.169666272913811e-08,2.33
30.0021885,3.367153929605901e-08,2.325
40.02128767,3.550022328447646e-08,2.317
50.17376839,3.7656497272881305e-08,2.314
59.95410211,4.045119255960505e-08,2.306
70.07992635,4.453134521410878e-08,2.3
80.10735802,5.020585494327842e-08,2.298
90.11836561,5.7937460526065984e-08,2.295
9.95937084,2.7121832135088367e-08,2.272
20.01424896,2.9079372247519367e-08,2.269
30.00625117,3.1228255367044845e-08,2.262
39.99943209,3.3464877062607785e-08,2.253
50.04222483,3.5684427566597336e-08,2.248
59.68909782,3.768134057434257e-08,2.243
69.55491156,3.947708161657577e-08,2.233
10.05010843,2.4136106628569726e-08,2.166
20.02385749,2.568281282173412e-08,2.163
30.04294913,2.679407528075671e-08,2.16
40.03115154,2.7660565135600302e-08,2.158
49.98701055,2.848313113154093e-08,2.156
59.99795104,2.94688146853652e-08,2.154
70.02039965,3.081599613691819e-08,2.153
79.98737928,3.271291431988231e-08,2.151
90.10352751,3.5410664562445465e-08,2.149
